sales_id,oderdetail_id,Order ID, Cost,Sales
2650,2650,13-435-8115,52.08,78.12
2651,2651,13-435-8115,310,465
2652,2652,13-435-8115,91.84,137.76
2653,2653,13-435-8115,320,480
2654,2654,13-435-8115,93.13,139.695
2655,2655,13-435-8115,75,112.5
2656,2656,13-435-8115,144.09,216.135
2657,2657,13-435-8115,125,187.5
2658,2658,13-435-8115,168.27,252.405
2659,2659,13-435-8115,69.38,104.07
2660,2660,13-435-8115,190,285
2661,2661,13-435-8115,52.08,78.12
2662,2662,13-435-8115,310,465
2663,2663,13-435-8115,91.84,137.76
2664,2664,13-435-8115,320,480
2665,2665,13-435-8115,93.13,139.695
2666,2666,13-435-8115,75,112.5
2667,2667,13-435-8115,144.09,216.135
2668,2668,13-469-9343,125,187.5
2669,2669,13-469-9343,168.27,252.405
2670,2670,13-469-9343,69.38,104.07
2671,2671,13-469-9343,190,285
2672,2672,13-469-9343,52.08,78.12
2673,2673,13-469-9343,310,465
2674,2674,13-469-9343,91.84,137.76
2675,2675,13-469-9343,320,480
2676,2676,13-469-9343,93.13,139.695
2677,2677,13-469-9343,75,112.5
2678,2678,13-469-9343,144.09,216.135
2679,2679,13-469-9343,125,187.5
2680,2680,13-469-9343,168.27,252.405
2681,2681,13-469-9343,69.38,104.07
2682,2682,13-469-9343,190,285
2683,2683,13-469-9343,52.08,78.12
2684,2684,13-469-9343,310,465
2685,2685,13-469-9343,91.84,137.76
2686,2686,13-469-9343,320,480
2687,2687,13-469-9343,93.13,139.695
2688,2688,13-469-9343,75,112.5
2689,2689,13-555-4988,144.09,216.135
2690,2690,13-555-4988,125,187.5
2691,2691,13-555-4988,168.27,252.405
2692,2692,13-555-4988,69.38,104.07
2693,2693,13-555-4988,190,285
2694,2694,13-555-4988,52.08,78.12
2695,2695,13-555-4988,310,465
2696,2696,13-555-4988,91.84,137.76
2697,2697,13-555-4988,320,480
2698,2698,13-555-4988,93.13,139.695
2699,2699,13-555-4988,75,112.5
2700,2700,13-555-4988,144.09,216.135
2701,2701,13-555-4988,125,187.5
2702,2702,13-555-4988,168.27,252.405
2703,2703,13-555-4988,69.38,104.07
2704,2704,13-555-4988,190,285
2705,2705,13-555-4988,52.08,78.12
2706,2706,13-555-4988,310,465
2707,2707,13-555-4988,91.84,137.76
2708,2708,13-555-4988,320,480
2709,2709,13-555-4988,93.13,139.695
2710,2710,13-673-8989,220,330
2711,2711,13-673-8989,101.6,152.4
2712,2712,13-673-8989,235,352.5
2713,2713,13-673-8989,124.62,186.93
2714,2714,13-673-8989,119.8,179.7
2715,2715,13-673-8989,98,147
2716,2716,13-673-8989,83.99,125.985
2717,2717,13-673-8989,225,337.5
2718,2718,13-673-8989,133.17,199.755
2719,2719,13-673-8989,210,315
2720,2720,13-673-8989,44.57,66.855
2721,2721,13-673-8989,220,330
2722,2722,13-673-8989,101.6,152.4
2723,2723,13-673-8989,235,352.5
2724,2724,13-673-8989,124.62,186.93
2725,2725,13-673-8989,119.8,179.7
2726,2726,13-673-8989,98,147
2727,2727,13-673-8989,83.99,125.985
2728,2728,13-673-8989,225,337.5
2729,2729,13-673-8989,133.17,199.755
2730,2730,13-673-8989,210,315
2731,2731,13-698-5271,144.09,216.135
2732,2732,13-698-5271,125,187.5
2733,2733,13-698-5271,168.27,252.405
2734,2734,13-698-5271,69.38,104.07
2735,2735,13-698-5271,190,285
2736,2736,13-698-5271,52.08,78.12
2737,2737,13-698-5271,310,465
2738,2738,13-698-5271,91.84,137.76
2739,2739,13-698-5271,320,480
2740,2740,13-698-5271,93.13,139.695
2741,2741,13-698-5271,75,112.5
2742,2742,13-698-5271,144.09,216.135
2743,2743,13-698-5271,125,187.5
2744,2744,13-698-5271,168.27,252.405
2745,2745,13-698-5271,69.38,104.07
2746,2746,13-698-5271,190,285
2747,2747,13-698-5271,52.08,78.12
2748,2748,13-698-5271,310,465
2749,2749,13-698-5271,91.84,137.76
2750,2750,13-698-5271,320,480
2751,2751,13-698-5271,93.13,139.695
2752,2752,13-912-7109,75,112.5
2753,2753,13-912-7109,144.09,216.135
2754,2754,13-912-7109,125,187.5
2755,2755,13-912-7109,168.27,252.405
2756,2756,13-912-7109,69.38,104.07
2757,2757,13-912-7109,190,285
2758,2758,13-912-7109,52.08,78.12
2759,2759,13-912-7109,310,465
2760,2760,13-912-7109,91.84,137.76
2761,2761,13-912-7109,320,480
2762,2762,13-912-7109,93.13,139.695
2763,2763,13-912-7109,75,112.5
2764,2764,13-912-7109,144.09,216.135
2765,2765,13-912-7109,125,187.5
2766,2766,13-912-7109,168.27,252.405
2767,2767,13-912-7109,69.38,104.07
2768,2768,13-912-7109,190,285
2769,2769,13-912-7109,52.08,78.12
2770,2770,13-912-7109,310,465
2771,2771,13-912-7109,91.84,137.76
2772,2772,13-912-7109,320,480
2773,2773,14-210-2413,101.6,152.4
2774,2774,14-210-2413,235,352.5
2775,2775,14-210-2413,124.62,186.93
2776,2776,14-210-2413,119.8,179.7
2777,2777,14-210-2413,98,147
2778,2778,14-210-2413,83.99,125.985
2779,2779,14-210-2413,225,337.5
2780,2780,14-210-2413,133.17,199.755
2781,2781,14-210-2413,210,315
2782,2782,14-210-2413,44.57,66.855
2783,2783,14-210-2413,220,330
2784,2784,14-210-2413,101.6,152.4
2785,2785,14-210-2413,235,352.5
2786,2786,14-210-2413,124.62,186.93
2787,2787,14-210-2413,119.8,179.7
2788,2788,14-210-2413,98,147
2789,2789,14-210-2413,83.99,125.985
2790,2790,14-210-2413,225,337.5
2791,2791,14-210-2413,133.17,199.755
2792,2792,14-210-2413,210,315
2793,2793,14-210-2413,44.57,66.855
2794,2794,14-224-3137,190,285
2795,2795,14-224-3137,52.08,78.12
2796,2796,14-224-3137,310,465
2797,2797,14-224-3137,91.84,137.76
2798,2798,14-224-3137,320,480
2799,2799,14-224-3137,93.13,139.695
2800,2800,14-224-3137,75,112.5
2801,2801,14-224-3137,144.09,216.135
2802,2802,14-224-3137,125,187.5
2803,2803,14-224-3137,168.27,252.405
2804,2804,14-224-3137,69.38,104.07
2805,2805,14-224-3137,190,285
2806,2806,14-224-3137,52.08,78.12
2807,2807,14-224-3137,310,465
2808,2808,14-224-3137,91.84,137.76
2809,2809,14-224-3137,320,480
2810,2810,14-224-3137,93.13,139.695
2811,2811,14-224-3137,75,112.5
2812,2812,14-224-3137,144.09,216.135
2813,2813,14-224-3137,125,187.5
2814,2814,14-224-3137,168.27,252.405
2815,2815,14-316-4950,119.8,179.7
2816,2816,14-316-4950,98,147
2817,2817,14-316-4950,83.99,125.985
2818,2818,14-316-4950,225,337.5
2819,2819,14-316-4950,133.17,199.755
2820,2820,14-316-4950,210,315
2821,2821,14-316-4950,44.57,66.855
2822,2822,14-316-4950,220,330
2823,2823,14-316-4950,101.6,152.4
2824,2824,14-316-4950,235,352.5
2825,2825,14-316-4950,124.62,186.93
2826,2826,14-316-4950,119.8,179.7
2827,2827,14-316-4950,98,147
2828,2828,14-316-4950,83.99,125.985
2829,2829,14-316-4950,225,337.5
2830,2830,14-316-4950,133.17,199.755
2831,2831,14-316-4950,210,315
2832,2832,14-316-4950,44.57,66.855
2833,2833,14-316-4950,220,330
2834,2834,14-316-4950,101.6,152.4
2835,2835,14-316-4950,235,352.5
2836,2836,14-376-2485,93.13,139.695
2837,2837,14-376-2485,75,112.5
2838,2838,14-376-2485,144.09,216.135
2839,2839,14-376-2485,125,187.5
2840,2840,14-376-2485,168.27,252.405
2841,2841,14-376-2485,69.38,104.07
2842,2842,14-376-2485,190,285
2843,2843,14-376-2485,52.08,78.12
2844,2844,14-376-2485,310,465
2845,2845,14-376-2485,91.84,137.76
2846,2846,14-376-2485,320,480
2847,2847,14-376-2485,93.13,139.695
2848,2848,14-376-2485,75,112.5
2849,2849,14-376-2485,144.09,216.135
2850,2850,14-376-2485,125,187.5
2851,2851,14-376-2485,168.27,252.405
2852,2852,14-376-2485,69.38,104.07
2853,2853,14-376-2485,190,285
2854,2854,14-376-2485,52.08,78.12
2855,2855,14-376-2485,310,465
2856,2856,14-376-2485,91.84,137.76
2857,2857,14-606-3655,101.6,152.4
2858,2858,14-606-3655,235,352.5
2859,2859,14-606-3655,124.62,186.93
2860,2860,14-606-3655,119.8,179.7
2861,2861,14-606-3655,98,147
2862,2862,14-606-3655,83.99,125.985
2863,2863,14-606-3655,225,337.5
2864,2864,14-606-3655,133.17,199.755
2865,2865,14-606-3655,210,315
2866,2866,14-606-3655,44.57,66.855
2867,2867,14-606-3655,220,330
2868,2868,14-606-3655,101.6,152.4
2869,2869,14-606-3655,235,352.5
2870,2870,14-606-3655,124.62,186.93
2871,2871,14-606-3655,119.8,179.7
2872,2872,14-606-3655,98,147
2873,2873,14-606-3655,83.99,125.985
2874,2874,14-606-3655,225,337.5
2875,2875,14-606-3655,133.17,199.755
2876,2876,14-606-3655,210,315
2877,2877,14-606-3655,44.57,66.855
2878,2878,14-648-5507,168.27,252.405
2879,2879,14-648-5507,69.38,104.07
2880,2880,14-648-5507,190,285
2881,2881,14-648-5507,52.08,78.12
2882,2882,14-648-5507,310,465
2883,2883,14-648-5507,91.84,137.76
2884,2884,14-648-5507,320,480
2885,2885,14-648-5507,93.13,139.695
2886,2886,14-648-5507,75,112.5
2887,2887,14-648-5507,144.09,216.135
2888,2888,14-648-5507,125,187.5
2889,2889,14-648-5507,168.27,252.405
2890,2890,14-648-5507,69.38,104.07
2891,2891,14-648-5507,190,285
2892,2892,14-648-5507,52.08,78.12
2893,2893,14-648-5507,310,465
2894,2894,14-648-5507,91.84,137.76
2895,2895,14-648-5507,320,480
2896,2896,14-648-5507,93.13,139.695
2897,2897,14-648-5507,75,112.5
2898,2898,14-648-5507,144.09,216.135
2899,2899,15-090-5294,119.8,179.7
2900,2900,15-090-5294,98,147
2901,2901,15-090-5294,83.99,125.985
2902,2902,15-090-5294,225,337.5
2903,2903,15-090-5294,133.17,199.755
2904,2904,15-090-5294,210,315
2905,2905,15-090-5294,44.57,66.855
2906,2906,15-090-5294,220,330
2907,2907,15-090-5294,101.6,152.4
2908,2908,15-090-5294,235,352.5
2909,2909,15-090-5294,124.62,186.93
2910,2910,15-090-5294,119.8,179.7
2911,2911,15-090-5294,98,147
2912,2912,15-090-5294,83.99,125.985
2913,2913,15-090-5294,225,337.5
2914,2914,15-090-5294,133.17,199.755
2915,2915,15-090-5294,210,315
2916,2916,15-090-5294,44.57,66.855
2917,2917,15-090-5294,220,330
2918,2918,15-090-5294,101.6,152.4
2919,2919,15-090-5294,235,352.5
2920,2920,15-190-8465,91.84,137.76
2921,2921,15-190-8465,320,480
2922,2922,15-190-8465,93.13,139.695
2923,2923,15-190-8465,75,112.5
2924,2924,15-190-8465,144.09,216.135
2925,2925,15-190-8465,125,187.5
2926,2926,15-190-8465,168.27,252.405
2927,2927,15-190-8465,69.38,104.07
2928,2928,15-190-8465,190,285
2929,2929,15-190-8465,52.08,78.12
2930,2930,15-190-8465,310,465
2931,2931,15-190-8465,91.84,137.76
2932,2932,15-190-8465,320,480
2933,2933,15-190-8465,93.13,139.695
2934,2934,15-190-8465,75,112.5
2935,2935,15-190-8465,144.09,216.135
2936,2936,15-190-8465,125,187.5
2937,2937,15-190-8465,168.27,252.405
2938,2938,15-190-8465,69.38,104.07
2939,2939,15-190-8465,190,285
2940,2940,15-190-8465,52.08,78.12
2941,2941,15-192-4862,210,315
2942,2942,15-192-4862,44.57,66.855
2943,2943,15-192-4862,220,330
2944,2944,15-192-4862,101.6,152.4
2945,2945,15-192-4862,235,352.5
2946,2946,15-192-4862,124.62,186.93
2947,2947,15-192-4862,119.8,179.7
2948,2948,15-192-4862,98,147
2949,2949,15-192-4862,83.99,125.985
2950,2950,15-192-4862,225,337.5
2951,2951,15-192-4862,133.17,199.755
2952,2952,15-192-4862,210,315
2953,2953,15-192-4862,44.57,66.855
2954,2954,15-192-4862,220,330
2955,2955,15-192-4862,101.6,152.4
2956,2956,15-192-4862,235,352.5
2957,2957,15-192-4862,124.62,186.93
2958,2958,15-192-4862,119.8,179.7
2959,2959,15-192-4862,98,147
2960,2960,15-192-4862,83.99,125.985
2961,2961,15-192-4862,225,337.5
2962,2962,15-197-3569,133.17,199.755
2963,2963,15-197-3569,210,315
2964,2964,15-197-3569,44.57,66.855
2965,2965,15-197-3569,220,330
2966,2966,15-197-3569,101.6,152.4
2967,2967,15-197-3569,235,352.5
2968,2968,15-197-3569,124.62,186.93
2969,2969,15-197-3569,119.8,179.7
2970,2970,15-197-3569,98,147
2971,2971,15-197-3569,83.99,125.985
2972,2972,15-197-3569,225,337.5
2973,2973,15-197-3569,133.17,199.755
2974,2974,15-197-3569,210,315
2975,2975,15-197-3569,44.57,66.855
2976,2976,15-197-3569,220,330
2977,2977,15-197-3569,101.6,152.4
2978,2978,15-197-3569,235,352.5
2979,2979,15-197-3569,124.62,186.93
2980,2980,15-197-3569,119.8,179.7
2981,2981,15-197-3569,98,147
2982,2982,15-197-3569,83.99,125.985
2983,2983,15-260-9895,91.84,137.76
2984,2984,15-260-9895,320,480
2985,2985,15-260-9895,93.13,139.695
2986,2986,15-260-9895,75,112.5
2987,2987,15-260-9895,144.09,216.135
2988,2988,15-260-9895,125,187.5
2989,2989,15-260-9895,168.27,252.405
2990,2990,15-260-9895,69.38,104.07
2991,2991,15-260-9895,190,285
2992,2992,15-260-9895,52.08,78.12
2993,2993,15-260-9895,310,465
2994,2994,15-260-9895,91.84,137.76
2995,2995,15-260-9895,320,480
2996,2996,15-260-9895,93.13,139.695
2997,2997,15-260-9895,75,112.5
2998,2998,15-260-9895,144.09,216.135
2999,2999,15-260-9895,125,187.5
3000,3000,15-260-9895,168.27,252.405
3001,3001,15-260-9895,69.38,104.07
3002,3002,15-260-9895,190,285
3003,3003,15-260-9895,52.08,78.12
3004,3004,15-272-2116,320,480
3005,3005,15-272-2116,93.13,139.695
3006,3006,15-272-2116,75,112.5
3007,3007,15-272-2116,144.09,216.135
3008,3008,15-272-2116,125,187.5
3009,3009,15-272-2116,168.27,252.405
3010,3010,15-272-2116,69.38,104.07
3011,3011,15-272-2116,190,285
3012,3012,15-272-2116,52.08,78.12
3013,3013,15-272-2116,310,465
3014,3014,15-272-2116,91.84,137.76
3015,3015,15-272-2116,320,480
3016,3016,15-272-2116,93.13,139.695
3017,3017,15-272-2116,75,112.5
3018,3018,15-272-2116,144.09,216.135
3019,3019,15-272-2116,125,187.5
3020,3020,15-272-2116,168.27,252.405
3021,3021,15-272-2116,69.38,104.07
3022,3022,15-272-2116,190,285
3023,3023,15-272-2116,52.08,78.12
3024,3024,15-272-2116,310,465
3025,3025,15-297-7741,190,285
3026,3026,15-297-7741,52.08,78.12
3027,3027,15-297-7741,310,465
3028,3028,15-297-7741,91.84,137.76
3029,3029,15-297-7741,320,480
3030,3030,15-297-7741,93.13,139.695
3031,3031,15-297-7741,75,112.5
3032,3032,15-297-7741,144.09,216.135
3033,3033,15-297-7741,125,187.5
3034,3034,15-297-7741,168.27,252.405
3035,3035,15-297-7741,69.38,104.07
3036,3036,15-297-7741,190,285
3037,3037,15-297-7741,52.08,78.12
3038,3038,15-297-7741,310,465
3039,3039,15-297-7741,91.84,137.76
3040,3040,15-297-7741,320,480
3041,3041,15-297-7741,93.13,139.695
3042,3042,15-297-7741,75,112.5
3043,3043,15-297-7741,144.09,216.135
3044,3044,15-297-7741,125,187.5
3045,3045,15-297-7741,168.27,252.405
3046,3046,15-307-8168,119.8,179.7
3047,3047,15-307-8168,98,147
3048,3048,15-307-8168,83.99,125.985
3049,3049,15-307-8168,225,337.5
3050,3050,15-307-8168,133.17,199.755
3051,3051,15-307-8168,210,315
3052,3052,15-307-8168,44.57,66.855
3053,3053,15-307-8168,220,330
3054,3054,15-307-8168,101.6,152.4
3055,3055,15-307-8168,235,352.5
3056,3056,15-307-8168,124.62,186.93
3057,3057,15-307-8168,119.8,179.7
3058,3058,15-307-8168,98,147
3059,3059,15-307-8168,83.99,125.985
3060,3060,15-307-8168,225,337.5
3061,3061,15-307-8168,133.17,199.755
3062,3062,15-307-8168,210,315
3063,3063,15-307-8168,44.57,66.855
3064,3064,15-307-8168,220,330
3065,3065,15-307-8168,101.6,152.4
3066,3066,15-307-8168,235,352.5
3067,3067,15-663-0481,98,147
3068,3068,15-663-0481,235,352.5
3069,3069,15-663-0481,124.62,186.93
3070,3070,15-663-0481,119.8,179.7
3071,3071,15-663-0481,98,147
3072,3072,15-663-0481,83.99,125.985
3073,3073,15-663-0481,225,337.5
3074,3074,15-663-0481,133.17,199.755
3075,3075,15-663-0481,210,315
3076,3076,15-663-0481,44.57,66.855
3077,3077,15-663-0481,220,330
3078,3078,15-663-0481,101.6,152.4
3079,3079,15-663-0481,235,352.5
3080,3080,15-663-0481,124.62,186.93
3081,3081,15-663-0481,119.8,179.7
3082,3082,15-663-0481,98,147
3083,3083,15-663-0481,83.99,125.985
3084,3084,15-663-0481,225,337.5
3085,3085,15-663-0481,133.17,199.755
3086,3086,15-663-0481,210,315
3087,3087,15-663-0481,44.57,66.855
3088,3088,15-667-9235,144.09,216.135
3089,3089,15-667-9235,125,187.5
3090,3090,15-667-9235,168.27,252.405
3091,3091,15-667-9235,69.38,104.07
3092,3092,15-667-9235,190,285
3093,3093,15-667-9235,52.08,78.12
3094,3094,15-667-9235,310,465
3095,3095,15-667-9235,91.84,137.76
3096,3096,15-667-9235,320,480
3097,3097,15-667-9235,93.13,139.695
3098,3098,15-667-9235,75,112.5
3099,3099,15-667-9235,144.09,216.135
3100,3100,15-667-9235,125,187.5
3101,3101,15-667-9235,168.27,252.405
3102,3102,15-667-9235,69.38,104.07
3103,3103,15-667-9235,190,285
3104,3104,15-667-9235,52.08,78.12
3105,3105,15-667-9235,310,465
3106,3106,15-667-9235,91.84,137.76
3107,3107,15-667-9235,320,480
3108,3108,15-667-9235,93.13,139.695
3109,3109,16-386-7757,225,337.5
3110,3110,16-386-7757,133.17,199.755
3111,3111,16-386-7757,210,315
3112,3112,16-386-7757,44.57,66.855
3113,3113,16-386-7757,220,330
3114,3114,16-386-7757,101.6,152.4
3115,3115,16-386-7757,235,352.5
3116,3116,16-386-7757,124.62,186.93
3117,3117,16-386-7757,119.8,179.7
3118,3118,16-386-7757,98,147
3119,3119,16-386-7757,83.99,125.985
3120,3120,16-386-7757,225,337.5
3121,3121,16-386-7757,133.17,199.755
3122,3122,16-386-7757,210,315
3123,3123,16-386-7757,44.57,66.855
3124,3124,16-386-7757,220,330
3125,3125,16-386-7757,101.6,152.4
3126,3126,16-386-7757,235,352.5
3127,3127,16-386-7757,124.62,186.93
3128,3128,16-386-7757,119.8,179.7
3129,3129,16-386-7757,98,147
3130,3130,16-609-1782,119.8,179.7
3131,3131,16-609-1782,98,147
3132,3132,16-609-1782,83.99,125.985
3133,3133,16-609-1782,225,337.5
3134,3134,16-609-1782,133.17,199.755
3135,3135,16-609-1782,210,315
3136,3136,16-609-1782,44.57,66.855
3137,3137,16-609-1782,220,330
3138,3138,16-609-1782,101.6,152.4
3139,3139,16-609-1782,235,352.5
3140,3140,16-609-1782,124.62,186.93
3141,3141,16-609-1782,119.8,179.7
3142,3142,16-609-1782,98,147
3143,3143,16-609-1782,83.99,125.985
3144,3144,16-609-1782,225,337.5
3145,3145,16-609-1782,133.17,199.755
3146,3146,16-609-1782,210,315
3147,3147,16-609-1782,44.57,66.855
3148,3148,16-609-1782,220,330
3149,3149,16-609-1782,101.6,152.4
3150,3150,16-609-1782,235,352.5
3151,3151,16-921-7992,52.08,78.12
3152,3152,16-921-7992,310,465
3153,3153,16-921-7992,91.84,137.76
3154,3154,16-921-7992,320,480
3155,3155,16-921-7992,93.13,139.695
3156,3156,16-921-7992,75,112.5
3157,3157,16-921-7992,144.09,216.135
3158,3158,16-921-7992,125,187.5
3159,3159,16-921-7992,168.27,252.405
3160,3160,16-921-7992,69.38,104.07
3161,3161,16-921-7992,190,285
3162,3162,16-921-7992,52.08,78.12
3163,3163,16-921-7992,310,465
3164,3164,16-921-7992,91.84,137.76
3165,3165,16-921-7992,320,480
3166,3166,16-921-7992,93.13,139.695
3167,3167,16-921-7992,75,112.5
3168,3168,16-921-7992,144.09,216.135
3169,3169,16-921-7992,125,187.5
3170,3170,16-921-7992,168.27,252.405
3171,3171,16-921-7992,69.38,104.07
3172,3172,16-946-9856,220,330
3173,3173,16-946-9856,101.6,152.4
3174,3174,16-946-9856,235,352.5
3175,3175,16-946-9856,124.62,186.93
3176,3176,16-946-9856,119.8,179.7
3177,3177,16-946-9856,98,147
3178,3178,16-946-9856,83.99,125.985
3179,3179,16-946-9856,225,337.5
3180,3180,16-946-9856,133.17,199.755
3181,3181,16-946-9856,210,315
3182,3182,16-946-9856,44.57,66.855
3183,3183,16-946-9856,220,330
3184,3184,16-946-9856,101.6,152.4
3185,3185,16-946-9856,235,352.5
3186,3186,16-946-9856,124.62,186.93
3187,3187,16-946-9856,119.8,179.7
3188,3188,16-946-9856,98,147
3189,3189,16-946-9856,83.99,125.985
3190,3190,16-946-9856,225,337.5
3191,3191,16-946-9856,133.17,199.755
3192,3192,16-946-9856,210,315
3193,3193,17-146-9681,168.27,252.405
3194,3194,17-146-9681,69.38,104.07
3195,3195,17-146-9681,190,285
3196,3196,17-146-9681,52.08,78.12
3197,3197,17-146-9681,310,465
3198,3198,17-146-9681,91.84,137.76
3199,3199,17-146-9681,320,480
3200,3200,17-146-9681,93.13,139.695
3201,3201,17-146-9681,75,112.5
3202,3202,17-146-9681,144.09,216.135
3203,3203,17-146-9681,125,187.5
3204,3204,17-146-9681,168.27,252.405
3205,3205,17-146-9681,69.38,104.07
3206,3206,17-146-9681,190,285
3207,3207,17-146-9681,52.08,78.12
3208,3208,17-146-9681,310,465
3209,3209,17-146-9681,91.84,137.76
3210,3210,17-146-9681,320,480
3211,3211,17-146-9681,93.13,139.695
3212,3212,17-146-9681,75,112.5
3213,3213,17-146-9681,144.09,216.135
3214,3214,17-253-1197,144.09,216.135
3215,3215,17-253-1197,125,187.5
3216,3216,17-253-1197,168.27,252.405
3217,3217,17-253-1197,69.38,104.07
3218,3218,17-253-1197,190,285
3219,3219,17-253-1197,52.08,78.12
3220,3220,17-253-1197,310,465
3221,3221,17-253-1197,91.84,137.76
3222,3222,17-253-1197,320,480
3223,3223,17-253-1197,93.13,139.695
3224,3224,17-253-1197,75,112.5
3225,3225,17-253-1197,144.09,216.135
3226,3226,17-253-1197,125,187.5
3227,3227,17-253-1197,168.27,252.405
3228,3228,17-253-1197,69.38,104.07
3229,3229,17-253-1197,190,285
3230,3230,17-253-1197,52.08,78.12
3231,3231,17-253-1197,310,465
3232,3232,17-253-1197,91.84,137.76
3233,3233,17-253-1197,320,480
3234,3234,17-253-1197,93.13,139.695
3235,3235,17-264-8555,144.09,216.135
3236,3236,17-264-8555,125,187.5
3237,3237,17-264-8555,168.27,252.405
3238,3238,17-264-8555,69.38,104.07
3239,3239,17-264-8555,190,285
3240,3240,17-264-8555,52.08,78.12
3241,3241,17-264-8555,310,465
3242,3242,17-264-8555,91.84,137.76
3243,3243,17-264-8555,320,480
3244,3244,17-264-8555,93.13,139.695
3245,3245,17-264-8555,75,112.5
3246,3246,17-264-8555,144.09,216.135
3247,3247,17-264-8555,125,187.5
3248,3248,17-264-8555,168.27,252.405
3249,3249,17-264-8555,69.38,104.07
3250,3250,17-264-8555,190,285
3251,3251,17-264-8555,52.08,78.12
3252,3252,17-264-8555,310,465
3253,3253,17-264-8555,91.84,137.76
3254,3254,17-264-8555,320,480
3255,3255,17-264-8555,93.13,139.695
3256,3256,17-396-0834,190,285
3257,3257,17-396-0834,52.08,78.12
3258,3258,17-396-0834,310,465
3259,3259,17-396-0834,91.84,137.76
3260,3260,17-396-0834,320,480
3261,3261,17-396-0834,93.13,139.695
3262,3262,17-396-0834,75,112.5
3263,3263,17-396-0834,144.09,216.135
3264,3264,17-396-0834,125,187.5
3265,3265,17-396-0834,168.27,252.405
3266,3266,17-396-0834,69.38,104.07
3267,3267,17-396-0834,190,285
3268,3268,17-396-0834,52.08,78.12
3269,3269,17-396-0834,310,465
3270,3270,17-396-0834,91.84,137.76
3271,3271,17-396-0834,320,480
3272,3272,17-396-0834,93.13,139.695
3273,3273,17-396-0834,75,112.5
3274,3274,17-396-0834,144.09,216.135
3275,3275,17-396-0834,125,187.5
3276,3276,17-396-0834,168.27,252.405
3277,3277,17-529-1692,225,337.5
3278,3278,17-529-1692,133.17,199.755
3279,3279,17-529-1692,210,315
3280,3280,17-529-1692,44.57,66.855
3281,3281,17-529-1692,220,330
3282,3282,17-529-1692,101.6,152.4
3283,3283,17-529-1692,235,352.5
3284,3284,17-529-1692,124.62,186.93
3285,3285,17-529-1692,119.8,179.7
3286,3286,17-529-1692,98,147
3287,3287,17-529-1692,83.99,125.985
